exception_id,order_id,store_id,created_at,exception_type,reason,category,status,refund_amount,resolution_minutes,fraud_risk_score
ex_005514,ord_005514,store_029,2026-05-03T13:12,return,customer_changed_mind,grocery,pending,150.9,92,0.14
ex_005518,ord_005518,store_006,2026-05-06T15:15,cancellation,missing_item,electronics,resolved,123.1,96,0.18
ex_005527,ord_005527,store_017,2026-05-15T11:14,complaint,late_order,fresh,resolved,33.55,105,0.27
ex_005535,ord_005535,store_045,2026-05-16T18:15,return,wrong_item,household,resolved,33.6,113,0.35
ex_005546,ord_005546,store_014,2026-05-24T11:41,return,damaged_item,frozen,resolved,171.8,124,0.46
ex_005564,ord_005564,store_046,2026-05-07T19:18,refund_request,customer_changed_mind,frozen,resolved,213.65,142,0.64
ex_005574,ord_005574,store_012,2026-05-08T12:13,return,customer_changed_mind,grocery,pending,75.25,152,0.74
ex_005575,ord_005575,store_006,2026-05-22T07:32,return,wrong_item,fresh,resolved,76.25,153,0.75
ex_005576,ord_005576,store_044,2026-05-08T11:41,return,damaged_item,frozen,resolved,114.35,154,0.76
ex_005585,ord_005585,store_015,2026-05-24T15:43,return,wrong_item,apparel,resolved,126.0,163,0.85
ex_005590,ord_005590,store_009,2026-05-14T20:47,refund_request,wrong_item,electronics,resolved,107.15,168,0.9
ex_005593,ord_005593,store_009,2026-05-05T08:13,return,missing_item,fresh,resolved,94.25,171,0.93
ex_005597,ord_005597,store_038,2026-05-07T16:17,complaint,late_order,apparel,resolved,127.4,175,0.97
ex_005610,ord_005610,store_037,2026-05-21T21:48,return,wrong_item,grocery,pending,78.95,28,0.1
ex_005614,ord_005614,store_028,2026-05-13T20:25,return,customer_changed_mind,electronics,resolved,29.95,32,0.14
ex_005615,ord_005615,store_042,2026-05-20T10:46,return,wrong_item,apparel,resolved,144.9,33,0.15
ex_005640,ord_005640,store_032,2026-05-04T17:10,return,wrong_item,grocery,pending,61.25,58,0.4
ex_005652,ord_005652,store_031,2026-05-15T22:23,complaint,late_order,grocery,pending,224.3,70,0.52
ex_005659,ord_005659,store_038,2026-05-15T16:35,return,customer_changed_mind,fresh,resolved,96.15,77,0.59
ex_005669,ord_005669,store_031,2026-05-23T16:20,return,customer_changed_mind,apparel,resolved,79.65,87,0.69
ex_005686,ord_005686,store_017,2026-05-11T13:32,return,damaged_item,electronics,resolved,43.15,104,0.86
ex_005687,ord_005687,store_022,2026-05-05T15:32,complaint,late_order,apparel,resolved,46.8,105,0.87
ex_005688,ord_005688,store_028,2026-05-23T11:27,return,missing_item,grocery,pending,23.95,106,0.88
ex_005689,ord_005689,store_046,2026-05-03T13:00,return,customer_changed_mind,fresh,resolved,215.75,107,0.89
ex_005700,ord_005700,store_009,2026-05-06T21:16,return,wrong_item,grocery,pending,221.45,118,0.0
ex_005710,ord_005710,store_014,2026-05-04T22:25,return,wrong_item,electronics,resolved,75.1,128,0.1
ex_005732,ord_005732,store_005,2026-05-10T15:53,complaint,late_order,frozen,resolved,67.95,150,0.32
ex_005734,ord_005734,store_046,2026-05-23T21:45,return,customer_changed_mind,electronics,resolved,96.45,152,0.34
ex_005747,ord_005747,store_036,2026-05-16T19:51,complaint,late_order,apparel,resolved,98.85,165,0.47
ex_005781,ord_005781,store_034,2026-05-05T22:51,return,damaged_item,household,resolved,76.7,39,0.81
ex_005790,ord_005790,store_032,2026-05-07T21:21,return,wrong_item,grocery,pending,136.05,48,0.9
ex_005794,ord_005794,store_011,2026-05-06T16:10,return,customer_changed_mind,electronics,resolved,275.2,52,0.94
ex_005799,ord_005799,store_003,2026-05-12T20:48,return,customer_changed_mind,household,resolved,126.5,57,0.99
ex_005801,ord_005801,store_039,2026-05-17T12:18,return,damaged_item,apparel,resolved,83.45,59,0.01
ex_005821,ord_005821,store_037,2026-05-11T15:34,return,damaged_item,fresh,resolved,182.95,79,0.21
ex_005828,ord_005828,store_013,2026-05-02T19:25,cancellation,missing_item,frozen,resolved,102.5,86,0.28
ex_005837,ord_005837,store_032,2026-05-23T11:52,complaint,late_order,apparel,resolved,140.65,95,0.37
ex_005839,ord_005839,store_002,2026-05-12T13:51,return,customer_changed_mind,fresh,resolved,132.05,97,0.39
ex_005841,ord_005841,store_001,2026-05-18T21:03,return,damaged_item,household,resolved,22.25,99,0.41
ex_005852,ord_005852,store_018,2026-05-17T19:55,complaint,late_order,frozen,resolved,385.7,110,0.52
ex_005860,ord_005860,store_003,2026-05-09T14:30,return,wrong_item,electronics,resolved,343.35,118,0.6
ex_005875,ord_005875,store_007,2026-05-19T09:14,return,wrong_item,fresh,resolved,69.5,133,0.75
ex_005876,ord_005876,store_050,2026-05-17T14:36,refund_request,damaged_item,frozen,resolved,131.45,134,0.76
ex_005880,ord_005880,store_018,2026-05-17T20:52,return,wrong_item,grocery,pending,159.3,138,0.8
ex_005882,ord_005882,store_036,2026-05-12T09:24,complaint,late_order,frozen,resolved,65.9,140,0.82
ex_005883,ord_005883,store_037,2026-05-16T18:07,return,missing_item,household,resolved,90.75,141,0.83
ex_005887,ord_005887,store_029,2026-05-12T20:53,complaint,late_order,fresh,resolved,182.2,145,0.87
ex_005894,ord_005894,store_044,2026-05-08T20:05,return,customer_changed_mind,frozen,resolved,128.25,152,0.94
ex_005895,ord_005895,store_013,2026-05-12T13:29,return,wrong_item,household,resolved,76.25,153,0.95
ex_005909,ord_005909,store_027,2026-05-05T10:26,return,customer_changed_mind,apparel,resolved,90.25,167,0.09
ex_005922,ord_005922,store_024,2026-05-12T09:06,complaint,late_order,grocery,pending,60.35,20,0.22
ex_005925,ord_005925,store_036,2026-05-08T14:26,return,wrong_item,household,resolved,20.95,23,0.25
ex_005933,ord_005933,store_022,2026-05-16T21:27,return,missing_item,apparel,resolved,140.25,31,0.33
ex_005942,ord_005942,store_019,2026-05-14T20:41,complaint,late_order,frozen,resolved,276.45,40,0.42
ex_005947,ord_005947,store_039,2026-05-15T17:32,complaint,late_order,fresh,resolved,56.2,45,0.47
ex_005949,ord_005949,store_027,2026-05-15T11:29,return,customer_changed_mind,household,resolved,42.3,47,0.49
ex_005963,ord_005963,store_005,2026-05-08T10:43,return,missing_item,apparel,resolved,297.45,61,0.63
ex_005964,ord_005964,store_045,2026-05-08T08:26,return,customer_changed_mind,grocery,pending,89.1,62,0.64
ex_005969,ord_005969,store_016,2026-05-02T10:18,return,customer_changed_mind,apparel,resolved,86.15,67,0.69
ex_005975,ord_005975,store_024,2026-05-08T18:24,return,wrong_item,apparel,resolved,158.4,73,0.75
ex_005978,ord_005978,store_014,2026-05-13T18:31,return,missing_item,frozen,resolved,89.85,76,0.78
ex_005979,ord_005979,store_036,2026-05-12T17:46,return,customer_changed_mind,household,resolved,93.5,77,0.79
ex_005987,ord_005987,store_030,2026-05-22T14:36,complaint,late_order,apparel,resolved,82.95,85,0.87
ex_006002,ord_006002,store_048,2026-05-25T15:21,complaint,late_order,frozen,resolved,55.05,100,0.02
ex_006007,ord_006007,store_012,2026-05-06T18:27,complaint,late_order,fresh,resolved,44.15,105,0.07
ex_006016,ord_006016,store_033,2026-05-07T21:07,return,damaged_item,electronics,resolved,29.3,114,0.16
ex_006023,ord_006023,store_015,2026-05-13T21:27,return,missing_item,apparel,resolved,91.95,121,0.23
ex_006024,ord_006024,store_046,2026-05-24T13:07,return,customer_changed_mind,grocery,pending,58.5,122,0.24
ex_006052,ord_006052,store_002,2026-05-25T14:21,complaint,late_order,electronics,resolved,83.85,150,0.52
ex_006063,ord_006063,store_039,2026-05-17T16:59,return,missing_item,household,resolved,116.05,161,0.63
ex_006064,ord_006064,store_037,2026-05-18T17:00,return,customer_changed_mind,electronics,resolved,77.3,162,0.64
ex_006072,ord_006072,store_031,2026-05-02T11:03,complaint,late_order,grocery,pending,106.5,170,0.72
ex_006086,ord_006086,store_029,2026-05-22T15:42,return,damaged_item,frozen,resolved,98.8,24,0.86
ex_006093,ord_006093,store_027,2026-05-21T14:51,return,missing_item,household,resolved,31.6,31,0.93
ex_006095,ord_006095,store_024,2026-05-01T08:10,return,wrong_item,apparel,resolved,49.5,33,0.95
ex_006102,ord_006102,store_013,2026-05-02T22:34,complaint,late_order,grocery,pending,83.0,40,0.02
ex_006110,ord_006110,store_033,2026-05-02T20:14,refund_request,wrong_item,frozen,resolved,69.8,48,0.1
ex_006117,ord_006117,store_046,2026-05-19T10:34,complaint,late_order,household,resolved,71.5,55,0.17
ex_006119,ord_006119,store_030,2026-05-18T19:12,failed_delivery,customer_changed_mind,apparel,resolved,57.6,57,0.19
ex_006126,ord_006126,store_043,2026-05-13T14:41,return,damaged_item,grocery,pending,77.85,64,0.26
ex_006128,ord_006128,store_017,2026-05-11T18:16,return,missing_item,frozen,resolved,66.6,66,0.28
ex_006130,ord_006130,store_035,2026-05-01T08:56,return,wrong_item,electronics,resolved,87.15,68,0.3
ex_006138,ord_006138,store_030,2026-05-04T21:06,cancellation,missing_item,grocery,pending,81.9,76,0.38
ex_006145,ord_006145,store_039,2026-05-15T15:04,return,wrong_item,fresh,resolved,112.75,83,0.45
ex_006155,ord_006155,store_014,2026-05-10T08:45,return,wrong_item,apparel,resolved,90.95,93,0.55
ex_006157,ord_006157,store_043,2026-05-02T10:26,complaint,late_order,fresh,resolved,177.75,95,0.57
ex_006168,ord_006168,store_036,2026-05-06T07:26,return,missing_item,grocery,pending,79.6,106,0.68
ex_006171,ord_006171,store_021,2026-05-02T15:43,return,damaged_item,household,resolved,164.75,109,0.71
ex_006176,ord_006176,store_015,2026-05-03T19:02,return,damaged_item,frozen,resolved,50.5,114,0.76
ex_006196,ord_006196,store_030,2026-05-22T16:28,return,damaged_item,electronics,resolved,65.2,134,0.96
ex_006200,ord_006200,store_046,2026-05-04T18:47,cancellation,wrong_item,frozen,resolved,87.75,138,0.0
ex_006201,ord_006201,store_027,2026-05-03T19:50,refund_request,damaged_item,household,resolved,62.25,139,0.01
ex_006204,ord_006204,store_022,2026-05-24T17:04,return,customer_changed_mind,grocery,pending,195.1,142,0.04
ex_006217,ord_006217,store_028,2026-05-05T20:28,complaint,late_order,fresh,resolved,136.55,155,0.17
ex_006232,ord_006232,store_031,2026-05-06T10:59,complaint,late_order,electronics,resolved,101.2,170,0.32
ex_006234,ord_006234,store_038,2026-05-24T20:15,return,customer_changed_mind,grocery,pending,108.5,172,0.34
ex_006239,ord_006239,store_034,2026-05-01T19:47,return,customer_changed_mind,apparel,resolved,193.0,177,0.39
ex_006241,ord_006241,store_047,2026-05-08T13:52,return,damaged_item,fresh,resolved,24.9,19,0.41
ex_006243,ord_006243,store_018,2026-05-21T17:01,return,missing_item,household,resolved,34.85,21,0.43
ex_006248,ord_006248,store_047,2026-05-10T19:19,return,missing_item,frozen,resolved,71.65,26,0.48
ex_006250,ord_006250,store_022,2026-05-07T21:12,return,wrong_item,electronics,resolved,36.55,28,0.5
ex_006251,ord_006251,store_029,2026-05-10T19:57,return,damaged_item,apparel,resolved,48.15,29,0.51
ex_006257,ord_006257,store_005,2026-05-14T20:09,complaint,late_order,apparel,resolved,210.5,35,0.57
ex_006266,ord_006266,store_048,2026-05-07T16:37,refund_request,damaged_item,frozen,resolved,68.45,44,0.66
ex_006280,ord_006280,store_023,2026-05-07T18:09,return,wrong_item,electronics,resolved,66.55,58,0.8
ex_006284,ord_006284,store_026,2026-05-03T10:12,return,customer_changed_mind,frozen,resolved,75.85,62,0.84
ex_006289,ord_006289,store_007,2026-05-24T11:17,return,customer_changed_mind,fresh,resolved,123.25,67,0.89
ex_006291,ord_006291,store_031,2026-05-21T19:11,return,damaged_item,household,resolved,196.8,69,0.91
ex_006298,ord_006298,store_019,2026-05-08T15:13,return,missing_item,electronics,resolved,97.8,76,0.98
ex_006300,ord_006300,store_023,2026-05-10T21:04,return,wrong_item,grocery,pending,89.2,78,0.0
ex_006304,ord_006304,store_029,2026-05-08T22:44,return,customer_changed_mind,electronics,resolved,170.05,82,0.04
ex_006312,ord_006312,store_033,2026-05-21T12:03,complaint,late_order,grocery,pending,140.95,90,0.12
ex_006321,ord_006321,store_011,2026-05-01T18:28,return,damaged_item,household,resolved,30.2,99,0.21
ex_006338,ord_006338,store_033,2026-05-01T08:38,return,missing_item,frozen,resolved,31.3,116,0.38
ex_006345,ord_006345,store_031,2026-05-02T14:40,return,wrong_item,household,resolved,51.55,123,0.45
ex_006346,ord_006346,store_031,2026-05-15T21:41,return,damaged_item,electronics,resolved,87.0,124,0.46
ex_006355,ord_006355,store_020,2026-05-17T12:41,cancellation,wrong_item,fresh,resolved,93.35,133,0.55
ex_006356,ord_006356,store_039,2026-05-01T21:12,return,damaged_item,frozen,resolved,54.6,134,0.56
ex_006361,ord_006361,store_030,2026-05-18T07:18,return,damaged_item,fresh,resolved,80.8,139,0.61
ex_006365,ord_006365,store_012,2026-05-07T13:34,return,wrong_item,apparel,resolved,103.35,143,0.65
ex_006392,ord_006392,store_001,2026-05-15T10:45,complaint,late_order,frozen,resolved,114.45,170,0.92
ex_006399,ord_006399,store_001,2026-05-17T20:04,return,customer_changed_mind,household,resolved,126.75,177,0.99
ex_006400,ord_006400,store_042,2026-05-06T13:57,return,wrong_item,electronics,resolved,15.95,18,0.0
ex_006402,ord_006402,store_016,2026-05-13T21:54,complaint,late_order,grocery,pending,166.35,20,0.02
ex_006408,ord_006408,store_031,2026-05-19T21:34,return,missing_item,grocery,pending,39.85,26,0.08
ex_006439,ord_006439,store_012,2026-05-24T14:56,return,customer_changed_mind,fresh,resolved,68.2,57,0.39
ex_006449,ord_006449,store_025,2026-05-06T21:32,return,customer_changed_mind,apparel,resolved,115.3,67,0.49
ex_006450,ord_006450,store_012,2026-05-24T11:14,return,wrong_item,grocery,pending,97.75,68,0.5
ex_006455,ord_006455,store_025,2026-05-12T22:04,return,wrong_item,apparel,resolved,81.55,73,0.55
ex_006466,ord_006466,store_037,2026-05-10T20:01,return,damaged_item,electronics,resolved,95.2,84,0.66
ex_006480,ord_006480,store_004,2026-05-15T07:01,return,wrong_item,grocery,pending,34.5,98,0.8
ex_006482,ord_006482,store_002,2026-05-13T14:49,complaint,late_order,frozen,resolved,25.9,100,0.82
ex_006486,ord_006486,store_002,2026-05-02T13:41,return,damaged_item,grocery,pending,43.15,104,0.86
ex_006492,ord_006492,store_048,2026-05-12T17:10,complaint,late_order,grocery,pending,133.95,110,0.92
ex_006495,ord_006495,store_023,2026-05-16T19:06,return,wrong_item,household,resolved,49.5,113,0.95
ex_006498,ord_006498,store_025,2026-05-20T15:42,return,missing_item,grocery,pending,100.2,116,0.98
ex_006500,ord_006500,store_009,2026-05-23T07:20,refund_request,wrong_item,frozen,resolved,62.45,118,0.0
ex_006520,ord_006520,store_017,2026-05-12T21:56,return,wrong_item,electronics,resolved,98.35,138,0.2
ex_006531,ord_006531,store_043,2026-05-19T16:31,return,damaged_item,household,resolved,72.25,149,0.31
ex_006533,ord_006533,store_001,2026-05-21T18:19,return,missing_item,apparel,resolved,111.35,151,0.33
ex_006564,ord_006564,store_005,2026-05-03T09:47,return,customer_changed_mind,grocery,pending,22.6,22,0.64
ex_006571,ord_006571,store_025,2026-05-02T14:07,return,damaged_item,fresh,resolved,26.95,29,0.71
ex_006580,ord_006580,store_029,2026-05-24T09:37,return,wrong_item,electronics,resolved,57.15,38,0.8
ex_006599,ord_006599,store_026,2026-05-12T20:37,return,customer_changed_mind,apparel,resolved,68.2,57,0.99
ex_006601,ord_006601,store_039,2026-05-14T17:54,return,damaged_item,fresh,resolved,221.25,59,0.01
ex_006627,ord_006627,store_024,2026-05-02T18:19,complaint,late_order,household,resolved,138.6,85,0.27
ex_006632,ord_006632,store_029,2026-05-02T10:00,complaint,late_order,frozen,resolved,93.25,90,0.32
ex_006638,ord_006638,store_046,2026-05-07T19:14,return,missing_item,frozen,resolved,99.25,96,0.38
ex_006644,ord_006644,store_016,2026-05-19T22:29,return,customer_changed_mind,frozen,resolved,49.1,102,0.44
ex_006649,ord_006649,store_021,2026-05-10T14:20,return,customer_changed_mind,fresh,resolved,27.6,107,0.49
ex_006653,ord_006653,store_044,2026-05-09T21:40,return,missing_item,apparel,resolved,63.4,111,0.53
ex_006656,ord_006656,store_045,2026-05-24T14:42,refund_request,damaged_item,frozen,resolved,254.55,114,0.56
ex_006674,ord_006674,store_028,2026-05-15T19:02,return,customer_changed_mind,frozen,resolved,60.55,132,0.74
ex_006681,ord_006681,store_008,2026-05-24T22:49,return,damaged_item,household,resolved,75.5,139,0.81
ex_006683,ord_006683,store_025,2026-05-19T17:19,return,missing_item,apparel,resolved,247.1,141,0.83
ex_006717,ord_006717,store_030,2026-05-06T10:32,complaint,late_order,household,resolved,98.25,175,0.17
ex_006721,ord_006721,store_046,2026-05-14T18:23,refund_request,damaged_item,fresh,resolved,27.55,19,0.21
ex_006736,ord_006736,store_003,2026-05-11T11:04,return,damaged_item,electronics,resolved,37.25,34,0.36
ex_006754,ord_006754,store_033,2026-05-13T11:31,return,customer_changed_mind,electronics,resolved,100.3,52,0.54
ex_006763,ord_006763,store_047,2026-05-10T14:57,return,missing_item,fresh,resolved,77.5,61,0.63
ex_006768,ord_006768,store_043,2026-05-25T17:11,return,missing_item,grocery,pending,260.05,66,0.68
ex_006770,ord_006770,store_045,2026-05-10T12:25,return,wrong_item,frozen,resolved,92.45,68,0.7
ex_006780,ord_006780,store_011,2026-05-11T12:32,return,wrong_item,grocery,pending,94.5,78,0.8
ex_006808,ord_006808,store_001,2026-05-18T17:31,return,missing_item,electronics,resolved,114.05,106,0.08
ex_006810,ord_006810,store_036,2026-05-03T13:37,return,wrong_item,grocery,pending,31.25,108,0.1
ex_006815,ord_006815,store_025,2026-05-23T13:39,failed_delivery,wrong_item,apparel,resolved,62.75,113,0.15
ex_006840,ord_006840,store_022,2026-05-18T21:50,return,wrong_item,grocery,pending,61.25,138,0.4
ex_006845,ord_006845,store_032,2026-05-08T21:42,return,wrong_item,apparel,resolved,145.75,143,0.45
ex_006856,ord_006856,store_025,2026-05-17T20:30,return,damaged_item,electronics,resolved,85.2,154,0.56
ex_006862,ord_006862,store_023,2026-05-01T21:02,complaint,late_order,electronics,resolved,80.6,160,0.62
ex_006867,ord_006867,store_021,2026-05-05T16:21,complaint,late_order,household,resolved,88.25,165,0.67
ex_006872,ord_006872,store_026,2026-05-15T18:41,complaint,late_order,frozen,resolved,101.2,170,0.72
ex_006904,ord_006904,store_020,2026-05-25T09:01,return,customer_changed_mind,electronics,resolved,143.3,42,0.04
ex_006909,ord_006909,store_006,2026-05-14T20:08,return,customer_changed_mind,household,resolved,105.9,47,0.09
ex_006929,ord_006929,store_025,2026-05-18T16:43,refund_request,customer_changed_mind,apparel,resolved,170.95,67,0.29
ex_006936,ord_006936,store_049,2026-05-03T09:00,return,damaged_item,grocery,pending,77.25,74,0.36
ex_006956,ord_006956,store_034,2026-05-20T09:45,return,damaged_item,frozen,resolved,118.45,94,0.56
ex_006968,ord_006968,store_018,2026-05-03T11:11,refund_request,missing_item,frozen,resolved,45.15,106,0.68
ex_006980,ord_006980,store_035,2026-05-11T18:27,return,wrong_item,frozen,resolved,78.35,118,0.8
ex_006983,ord_006983,store_037,2026-05-09T12:24,return,missing_item,apparel,resolved,38.95,121,0.83
ex_007000,ord_007000,store_017,2026-05-07T13:38,return,wrong_item,electronics,resolved,214.95,138,0.0
ex_007003,ord_007003,store_012,2026-05-04T19:08,return,missing_item,fresh,resolved,69.55,141,0.03
ex_007041,ord_007041,store_026,2026-05-11T15:31,return,damaged_item,household,resolved,122.95,19,0.41
ex_007050,ord_007050,store_005,2026-05-22T16:09,return,wrong_item,grocery,pending,49.8,28,0.5
ex_007052,ord_007052,store_007,2026-05-18T17:00,complaint,late_order,frozen,resolved,332.7,30,0.52
ex_007057,ord_007057,store_003,2026-05-24T11:52,complaint,late_order,fresh,resolved,54.15,35,0.57
ex_007069,ord_007069,store_008,2026-05-17T22:46,return,customer_changed_mind,fresh,resolved,60.85,47,0.69
ex_007076,ord_007076,store_010,2026-05-04T17:34,failed_delivery,damaged_item,frozen,resolved,49.3,54,0.76
ex_007077,ord_007077,store_005,2026-05-19T14:22,complaint,late_order,household,resolved,87.4,55,0.77
ex_007079,ord_007079,store_017,2026-05-10T18:10,return,customer_changed_mind,apparel,resolved,60.25,57,0.79
ex_007090,ord_007090,store_026,2026-05-12T17:36,return,wrong_item,electronics,resolved,418.4,68,0.9
ex_007093,ord_007093,store_013,2026-05-10T13:56,return,missing_item,fresh,resolved,180.25,71,0.93
ex_007097,ord_007097,store_024,2026-05-16T11:37,complaint,late_order,apparel,resolved,88.85,75,0.97
ex_007104,ord_007104,store_009,2026-05-15T00:23,return,customer_changed_mind,grocery,pending,321.1,82,0.04
ex_007114,ord_007114,store_037,2026-05-17T16:31,return,customer_changed_mind,electronics,resolved,95.25,92,0.14
ex_007118,ord_007118,store_028,2026-05-01T17:30,return,missing_item,frozen,resolved,93.95,96,0.18
ex_007125,ord_007125,store_013,2026-05-23T18:18,return,wrong_item,household,resolved,60.7,103,0.25
ex_007132,ord_007132,store_020,2026-05-19T12:12,complaint,late_order,electronics,resolved,59.75,110,0.32
ex_007133,ord_007133,store_032,2026-05-11T20:20,return,missing_item,apparel,resolved,87.25,111,0.33
ex_007135,ord_007135,store_025,2026-05-08T22:04,return,wrong_item,fresh,resolved,46.85,113,0.35
ex_007144,ord_007144,store_050,2026-05-02T16:30,return,customer_changed_mind,electronics,resolved,119.45,122,0.44
ex_007147,ord_007147,store_008,2026-05-17T14:49,complaint,late_order,fresh,resolved,40.3,125,0.47
ex_007148,ord_007148,store_049,2026-05-25T08:01,return,missing_item,frozen,resolved,49.25,126,0.48
ex_007152,ord_007152,store_023,2026-05-03T11:59,complaint,late_order,grocery,pending,143.35,130,0.52
ex_007154,ord_007154,store_017,2026-05-16T13:17,return,customer_changed_mind,frozen,resolved,219.55,132,0.54
ex_007155,ord_007155,store_012,2026-05-06T21:03,return,wrong_item,household,resolved,122.5,133,0.55
ex_007166,ord_007166,store_045,2026-05-12T11:37,return,damaged_item,frozen,resolved,64.6,144,0.66
ex_007176,ord_007176,store_046,2026-05-01T19:19,refund_request,damaged_item,grocery,pending,291.9,154,0.76
ex_007179,ord_007179,store_028,2026-05-03T21:11,return,customer_changed_mind,household,resolved,122.65,157,0.79
ex_007188,ord_007188,store_010,2026-05-23T00:12,return,missing_item,grocery,pending,160.8,166,0.88
ex_007191,ord_007191,store_017,2026-05-25T18:54,return,damaged_item,household,resolved,121.4,169,0.91
ex_007201,ord_007201,store_003,2026-05-14T16:25,return,damaged_item,fresh,resolved,67.3,19,0.01
ex_007206,ord_007206,store_008,2026-05-25T12:42,return,damaged_item,grocery,pending,215.4,24,0.06
ex_007217,ord_007217,store_037,2026-05-15T19:07,complaint,late_order,apparel,resolved,146.9,35,0.17
ex_007227,ord_007227,store_035,2026-05-04T11:15,complaint,late_order,household,resolved,257.6,45,0.27
ex_007236,ord_007236,store_024,2026-05-23T17:43,return,damaged_item,grocery,pending,54.6,54,0.36
ex_007238,ord_007238,store_017,2026-05-16T13:33,return,missing_item,frozen,resolved,67.2,56,0.38
ex_007260,ord_007260,store_041,2026-05-14T19:16,return,wrong_item,grocery,pending,81.25,78,0.6
ex_007268,ord_007268,store_028,2026-05-12T19:04,return,missing_item,frozen,resolved,105.15,86,0.68
ex_007269,ord_007269,store_032,2026-05-18T22:23,return,customer_changed_mind,household,resolved,413.55,87,0.69
ex_007271,ord_007271,store_039,2026-05-07T10:35,return,damaged_item,apparel,resolved,100.2,89,0.71
ex_007273,ord_007273,store_004,2026-05-16T15:58,return,missing_item,fresh,resolved,94.25,91,0.73
ex_007279,ord_007279,store_011,2026-05-02T16:42,failed_delivery,customer_changed_mind,fresh,resolved,113.5,97,0.79
ex_007280,ord_007280,store_006,2026-05-23T12:16,refund_request,wrong_item,frozen,resolved,214.7,98,0.8
ex_007281,ord_007281,store_006,2026-05-21T21:11,return,damaged_item,household,resolved,128.25,99,0.81
ex_007285,ord_007285,store_025,2026-05-19T14:40,cancellation,wrong_item,fresh,resolved,44.8,103,0.85
ex_007287,ord_007287,store_015,2026-05-17T19:24,complaint,late_order,household,resolved,44.15,105,0.87
ex_007290,ord_007290,store_021,2026-05-10T11:38,return,wrong_item,grocery,pending,31.25,108,0.9
ex_007309,ord_007309,store_013,2026-05-20T12:02,return,customer_changed_mind,fresh,resolved,90.0,127,0.09
ex_007315,ord_007315,store_039,2026-05-04T09:09,return,wrong_item,fresh,resolved,56.25,133,0.15
ex_007316,ord_007316,store_011,2026-05-24T20:41,cancellation,damaged_item,frozen,resolved,131.45,134,0.16
ex_007322,ord_007322,store_036,2026-05-13T11:15,complaint,late_order,frozen,resolved,291.15,140,0.22
ex_007330,ord_007330,store_008,2026-05-10T15:18,return,wrong_item,electronics,resolved,148.1,148,0.3
ex_007332,ord_007332,store_045,2026-05-14T19:18,complaint,late_order,grocery,pending,89.15,150,0.32
ex_007333,ord_007333,store_008,2026-05-13T15:48,return,missing_item,fresh,resolved,100.75,151,0.33
ex_007353,ord_007353,store_025,2026-05-12T19:21,return,missing_item,household,resolved,112.8,171,0.53
ex_007357,ord_007357,store_005,2026-05-20T21:25,complaint,late_order,fresh,resolved,175.1,175,0.57
ex_007373,ord_007373,store_018,2026-05-10T18:24,return,missing_item,apparel,resolved,34.25,31,0.73
ex_007374,ord_007374,store_050,2026-05-09T15:44,return,customer_changed_mind,grocery,pending,32.6,32,0.74
ex_007375,ord_007375,store_017,2026-05-16T17:08,return,wrong_item,fresh,resolved,30.95,33,0.75
ex_007377,ord_007377,store_038,2026-05-15T19:53,complaint,late_order,household,resolved,152.2,35,0.77
ex_007379,ord_007379,store_028,2026-05-24T08:37,return,customer_changed_mind,apparel,resolved,45.55,37,0.79
ex_007381,ord_007381,store_008,2026-05-16T13:58,return,damaged_item,fresh,resolved,42.25,39,0.81
ex_007383,ord_007383,store_012,2026-05-10T20:54,return,missing_item,household,resolved,62.8,41,0.83
ex_007384,ord_007384,store_006,2026-05-22T17:21,refund_request,customer_changed_mind,electronics,resolved,185.7,42,0.84
ex_007390,ord_007390,store_029,2026-05-22T19:47,return,wrong_item,electronics,resolved,101.6,48,0.9
ex_007393,ord_007393,store_022,2026-05-16T10:23,return,missing_item,fresh,resolved,88.7,51,0.93
ex_007394,ord_007394,store_028,2026-05-16T21:30,return,customer_changed_mind,frozen,resolved,55.25,52,0.94
ex_007401,ord_007401,store_019,2026-05-11T11:06,return,damaged_item,household,resolved,62.25,59,0.01
ex_007402,ord_007402,store_036,2026-05-03T12:50,complaint,late_order,electronics,resolved,89.75,60,0.02
ex_007405,ord_007405,store_007,2026-05-11T19:35,return,wrong_item,fresh,resolved,74.2,63,0.05
ex_007406,ord_007406,store_003,2026-05-01T17:23,return,damaged_item,frozen,resolved,165.3,64,0.06
ex_007409,ord_007409,store_017,2026-05-16T10:42,cancellation,customer_changed_mind,apparel,resolved,70.25,67,0.09
ex_007410,ord_007410,store_003,2026-05-04T21:08,refund_request,wrong_item,grocery,pending,84.5,68,0.1
ex_007412,ord_007412,store_025,2026-05-03T19:20,complaint,late_order,frozen,resolved,134.2,70,0.12
ex_007414,ord_007414,store_028,2026-05-11T17:38,return,customer_changed_mind,electronics,resolved,99.1,72,0.14
ex_007415,ord_007415,store_029,2026-05-09T22:19,return,wrong_item,apparel,resolved,110.7,73,0.15
ex_007426,ord_007426,store_045,2026-05-03T19:58,return,damaged_item,electronics,resolved,97.85,84,0.26
ex_007432,ord_007432,store_002,2026-05-04T10:35,complaint,late_order,electronics,resolved,162.15,90,0.32
ex_007433,ord_007433,store_026,2026-05-17T09:41,return,missing_item,apparel,resolved,123.4,91,0.33
ex_007457,ord_007457,store_025,2026-05-11T21:00,complaint,late_order,apparel,resolved,205.2,115,0.57
